country,state,date,confirmed,deaths,recovered
China,Guangdong,3/11/2020 12:00:00 AM,1356,8,1282
China,Guangdong,3/12/2020 12:00:00 AM,1356,8,1289
China,Guangdong,3/13/2020 12:00:00 AM,1356,8,1296
China,Guangdong,3/14/2020 12:00:00 AM,1356,8,1299
China,Guangdong,3/15/2020 12:00:00 AM,1360,8,1304
China,Guangdong,3/16/2020 12:00:00 AM,1361,8,1306
China,Guangdong,3/17/2020 12:00:00 AM,1364,8,1307
China,Guangdong,3/18/2020 12:00:00 AM,1370,8,1313
China,Guangxi,1/22/2020 12:00:00 AM,2,0,0
China,Guangxi,1/23/2020 12:00:00 AM,5,0,0
China,Guangxi,1/24/2020 12:00:00 AM,23,0,0
China,Guangxi,1/25/2020 12:00:00 AM,23,0,0
China,Guangxi,1/26/2020 12:00:00 AM,36,0,0
China,Guangxi,1/27/2020 12:00:00 AM,46,0,0
China,Guangxi,1/28/2020 12:00:00 AM,51,0,2
China,Guangxi,1/29/2020 12:00:00 AM,58,0,2
China,Guangxi,1/30/2020 12:00:00 AM,78,0,2
China,Guangxi,1/31/2020 12:00:00 AM,87,0,2
China,Guangxi,2/1/2020 12:00:00 AM,100,0,2
China,Guangxi,2/2/2020 12:00:00 AM,111,0,2
China,Guangxi,2/3/2020 12:00:00 AM,127,0,7
China,Guangxi,2/4/2020 12:00:00 AM,139,0,10
China,Guangxi,2/5/2020 12:00:00 AM,150,0,13
China,Guangxi,2/6/2020 12:00:00 AM,168,0,14
China,Guangxi,2/7/2020 12:00:00 AM,172,0,17
China,Guangxi,2/8/2020 12:00:00 AM,183,0,17
China,Guangxi,2/9/2020 12:00:00 AM,195,1,18
China,Guangxi,2/10/2020 12:00:00 AM,210,1,24
China,Guangxi,2/11/2020 12:00:00 AM,215,1,33
China,Guangxi,2/12/2020 12:00:00 AM,222,1,32
China,Guangxi,2/13/2020 12:00:00 AM,222,2,33
China,Guangxi,2/14/2020 12:00:00 AM,226,2,36
China,Guangxi,2/15/2020 12:00:00 AM,235,2,44
China,Guangxi,2/16/2020 12:00:00 AM,237,2,49
China,Guangxi,2/17/2020 12:00:00 AM,238,2,53
China,Guangxi,2/18/2020 12:00:00 AM,242,2,69
China,Guangxi,2/19/2020 12:00:00 AM,244,2,86
China,Guangxi,2/20/2020 12:00:00 AM,245,2,90
China,Guangxi,2/21/2020 12:00:00 AM,246,2,97
China,Guangxi,2/22/2020 12:00:00 AM,249,2,104
China,Guangxi,2/23/2020 12:00:00 AM,249,2,106
China,Guangxi,2/24/2020 12:00:00 AM,251,2,112
China,Guangxi,2/25/2020 12:00:00 AM,252,2,134
China,Guangxi,2/26/2020 12:00:00 AM,252,2,147
China,Guangxi,2/27/2020 12:00:00 AM,252,2,161
China,Guangxi,2/28/2020 12:00:00 AM,252,2,168
China,Guangxi,2/29/2020 12:00:00 AM,252,2,176
China,Guangxi,3/1/2020 12:00:00 AM,252,2,181
China,Guangxi,3/2/2020 12:00:00 AM,252,2,192
China,Guangxi,3/3/2020 12:00:00 AM,252,2,202
China,Guangxi,3/4/2020 12:00:00 AM,252,2,210
China,Guangxi,3/5/2020 12:00:00 AM,252,2,214
China,Guangxi,3/6/2020 12:00:00 AM,252,2,217
China,Guangxi,3/7/2020 12:00:00 AM,252,2,218
China,Guangxi,3/8/2020 12:00:00 AM,252,2,223
China,Guangxi,3/9/2020 12:00:00 AM,252,2,230
China,Guangxi,3/10/2020 12:00:00 AM,252,2,234
China,Guangxi,3/11/2020 12:00:00 AM,252,2,238
China,Guangxi,3/12/2020 12:00:00 AM,252,2,241
China,Guangxi,3/13/2020 12:00:00 AM,252,2,243
China,Guangxi,3/14/2020 12:00:00 AM,252,2,243
China,Guangxi,3/15/2020 12:00:00 AM,252,2,243
China,Guangxi,3/16/2020 12:00:00 AM,252,2,248
China,Guangxi,3/17/2020 12:00:00 AM,253,2,248
China,Guangxi,3/18/2020 12:00:00 AM,253,2,250
China,Guizhou,1/22/2020 12:00:00 AM,1,0,0
China,Guizhou,1/23/2020 12:00:00 AM,3,0,0
China,Guizhou,1/24/2020 12:00:00 AM,3,0,0
China,Guizhou,1/25/2020 12:00:00 AM,4,0,0
China,Guizhou,1/26/2020 12:00:00 AM,5,0,0
China,Guizhou,1/27/2020 12:00:00 AM,7,0,0
China,Guizhou,1/28/2020 12:00:00 AM,9,0,0
China,Guizhou,1/29/2020 12:00:00 AM,9,0,1
China,Guizhou,1/30/2020 12:00:00 AM,12,0,1
China,Guizhou,1/31/2020 12:00:00 AM,29,0,2
China,Guizhou,2/1/2020 12:00:00 AM,29,0,2
China,Guizhou,2/2/2020 12:00:00 AM,38,0,2
China,Guizhou,2/3/2020 12:00:00 AM,46,0,2
China,Guizhou,2/4/2020 12:00:00 AM,58,0,2
China,Guizhou,2/5/2020 12:00:00 AM,64,1,9
China,Guizhou,2/6/2020 12:00:00 AM,71,1,6
China,Guizhou,2/7/2020 12:00:00 AM,81,1,6
China,Guizhou,2/8/2020 12:00:00 AM,89,1,7
China,Guizhou,2/9/2020 12:00:00 AM,99,1,7
China,Guizhou,2/10/2020 12:00:00 AM,109,1,10
China,Guizhou,2/11/2020 12:00:00 AM,127,1,17
China,Guizhou,2/12/2020 12:00:00 AM,133,1,18
China,Guizhou,2/13/2020 12:00:00 AM,135,1,27
China,Guizhou,2/14/2020 12:00:00 AM,140,1,28
China,Guizhou,2/15/2020 12:00:00 AM,143,1,41
China,Guizhou,2/16/2020 12:00:00 AM,144,1,46
China,Guizhou,2/17/2020 12:00:00 AM,146,1,57
China,Guizhou,2/18/2020 12:00:00 AM,146,2,66
China,Guizhou,2/19/2020 12:00:00 AM,146,2,70
China,Guizhou,2/20/2020 12:00:00 AM,146,2,72
China,Guizhou,2/21/2020 12:00:00 AM,146,2,77
China,Guizhou,2/22/2020 12:00:00 AM,146,2,90
China,Guizhou,2/23/2020 12:00:00 AM,146,2,102
China,Guizhou,2/24/2020 12:00:00 AM,146,2,102
China,Guizhou,2/25/2020 12:00:00 AM,146,2,104
China,Guizhou,2/26/2020 12:00:00 AM,146,2,104
China,Guizhou,2/27/2020 12:00:00 AM,146,2,112
China,Guizhou,2/28/2020 12:00:00 AM,146,2,112
China,Guizhou,2/29/2020 12:00:00 AM,146,2,112
China,Guizhou,3/1/2020 12:00:00 AM,146,2,112
China,Guizhou,3/2/2020 12:00:00 AM,146,2,114
China,Guizhou,3/3/2020 12:00:00 AM,146,2,114
China,Guizhou,3/4/2020 12:00:00 AM,146,2,114
China,Guizhou,3/5/2020 12:00:00 AM,146,2,114
China,Guizhou,3/6/2020 12:00:00 AM,146,2,114
China,Guizhou,3/7/2020 12:00:00 AM,146,2,115
China,Guizhou,3/8/2020 12:00:00 AM,146,2,117
China,Guizhou,3/9/2020 12:00:00 AM,146,2,123
China,Guizhou,3/10/2020 12:00:00 AM,146,2,129
China,Guizhou,3/11/2020 12:00:00 AM,146,2,133
China,Guizhou,3/12/2020 12:00:00 AM,146,2,137
China,Guizhou,3/13/2020 12:00:00 AM,146,2,140
China,Guizhou,3/14/2020 12:00:00 AM,146,2,143
China,Guizhou,3/15/2020 12:00:00 AM,146,2,143
China,Guizhou,3/16/2020 12:00:00 AM,146,2,144
China,Guizhou,3/17/2020 12:00:00 AM,147,2,144
China,Guizhou,3/18/2020 12:00:00 AM,146,2,144
China,Hainan,1/22/2020 12:00:00 AM,4,0,0
China,Hainan,1/23/2020 12:00:00 AM,5,0,0
China,Hainan,1/24/2020 12:00:00 AM,8,0,0
China,Hainan,1/25/2020 12:00:00 AM,19,0,0
China,Hainan,1/26/2020 12:00:00 AM,22,0,0
China,Hainan,1/27/2020 12:00:00 AM,33,1,0
China,Hainan,1/28/2020 12:00:00 AM,40,1,0
China,Hainan,1/29/2020 12:00:00 AM,43,1,0
China,Hainan,1/30/2020 12:00:00 AM,46,1,1
China,Hainan,1/31/2020 12:00:00 AM,52,1,1
China,Hainan,2/1/2020 12:00:00 AM,62,1,1
China,Hainan,2/2/2020 12:00:00 AM,64,1,4
China,Hainan,2/3/2020 12:00:00 AM,72,1,4
China,Hainan,2/4/2020 12:00:00 AM,80,1,5
China,Hainan,2/5/2020 12:00:00 AM,99,1,5
China,Hainan,2/6/2020 12:00:00 AM,106,1,8
China,Hainan,2/7/2020 12:00:00 AM,117,2,10
China,Hainan,2/8/2020 12:00:00 AM,124,2,14
China,Hainan,2/9/2020 12:00:00 AM,131,3,19
China,Hainan,2/10/2020 12:00:00 AM,138,3,19
China,Hainan,2/11/2020 12:00:00 AM,144,3,20
China,Hainan,2/12/2020 12:00:00 AM,157,4,27
China,Hainan,2/13/2020 12:00:00 AM,157,4,30
China,Hainan,2/14/2020 12:00:00 AM,159,4,43
China,Hainan,2/15/2020 12:00:00 AM,162,4,39
China,Hainan,2/16/2020 12:00:00 AM,162,4,52
China,Hainan,2/17/2020 12:00:00 AM,163,4,59
China,Hainan,2/18/2020 12:00:00 AM,163,4,79
China,Hainan,2/19/2020 12:00:00 AM,168,4,84
China,Hainan,2/20/2020 12:00:00 AM,168,4,86
China,Hainan,2/21/2020 12:00:00 AM,168,4,95
China,Hainan,2/22/2020 12:00:00 AM,168,4,104
China,Hainan,2/23/2020 12:00:00 AM,168,5,106
China,Hainan,2/24/2020 12:00:00 AM,168,5,116
China,Hainan,2/25/2020 12:00:00 AM,168,5,124
China,Hainan,2/26/2020 12:00:00 AM,168,5,129
China,Hainan,2/27/2020 12:00:00 AM,168,5,131
China,Hainan,2/28/2020 12:00:00 AM,168,5,133
China,Hainan,2/29/2020 12:00:00 AM,168,5,148
China,Hainan,3/1/2020 12:00:00 AM,168,5,149
China,Hainan,3/2/2020 12:00:00 AM,168,5,151
China,Hainan,3/3/2020 12:00:00 AM,168,5,155
China,Hainan,3/4/2020 12:00:00 AM,168,5,158
China,Hainan,3/5/2020 12:00:00 AM,168,6,158
China,Hainan,3/6/2020 12:00:00 AM,168,6,158
China,Hainan,3/7/2020 12:00:00 AM,168,6,158
China,Hainan,3/8/2020 12:00:00 AM,168,6,159
China,Hainan,3/9/2020 12:00:00 AM,168,6,159
China,Hainan,3/10/2020 12:00:00 AM,168,6,159
China,Hainan,3/11/2020 12:00:00 AM,168,6,159
China,Hainan,3/12/2020 12:00:00 AM,168,6,160
China,Hainan,3/13/2020 12:00:00 AM,168,6,160
China,Hainan,3/14/2020 12:00:00 AM,168,6,160
China,Hainan,3/15/2020 12:00:00 AM,168,6,160
China,Hainan,3/16/2020 12:00:00 AM,168,6,161
China,Hainan,3/17/2020 12:00:00 AM,168,6,161
China,Hainan,3/18/2020 12:00:00 AM,168,6,161
China,Hebei,1/22/2020 12:00:00 AM,1,0,0
China,Hebei,1/23/2020 12:00:00 AM,1,1,0
China,Hebei,1/24/2020 12:00:00 AM,2,1,0
China,Hebei,1/25/2020 12:00:00 AM,8,1,0
China,Hebei,1/26/2020 12:00:00 AM,13,1,0
China,Hebei,1/27/2020 12:00:00 AM,18,1,0
China,Hebei,1/28/2020 12:00:00 AM,33,1,0
China,Hebei,1/29/2020 12:00:00 AM,48,1,0
China,Hebei,1/30/2020 12:00:00 AM,65,1,0
China,Hebei,1/31/2020 12:00:00 AM,82,1,0
China,Hebei,2/1/2020 12:00:00 AM,96,1,0
China,Hebei,2/2/2020 12:00:00 AM,104,1,3
China,Hebei,2/3/2020 12:00:00 AM,113,1,3
China,Hebei,2/4/2020 12:00:00 AM,126,1,4
China,Hebei,2/5/2020 12:00:00 AM,135,1,6
China,Hebei,2/6/2020 12:00:00 AM,157,1,13
China,Hebei,2/7/2020 12:00:00 AM,172,1,22
China,Hebei,2/8/2020 12:00:00 AM,195,1,30
China,Hebei,2/9/2020 12:00:00 AM,206,2,34
China,Hebei,2/10/2020 12:00:00 AM,218,2,41
China,Hebei,2/11/2020 12:00:00 AM,239,2,48
China,Hebei,2/12/2020 12:00:00 AM,251,2,54
China,Hebei,2/13/2020 12:00:00 AM,265,3,68
China,Hebei,2/14/2020 12:00:00 AM,283,3,87
China,Hebei,2/15/2020 12:00:00 AM,291,3,101
China,Hebei,2/16/2020 12:00:00 AM,300,3,105
China,Hebei,2/17/2020 12:00:00 AM,301,3,122
China,Hebei,2/18/2020 12:00:00 AM,306,4,136
China,Hebei,2/19/2020 12:00:00 AM,306,4,152
China,Hebei,2/20/2020 12:00:00 AM,307,5,169
China,Hebei,2/21/2020 12:00:00 AM,308,5,184
China,Hebei,2/22/2020 12:00:00 AM,309,6,203
China,Hebei,2/23/2020 12:00:00 AM,311,6,219
China,Hebei,2/24/2020 12:00:00 AM,311,6,234
China,Hebei,2/25/2020 12:00:00 AM,311,6,248
China,Hebei,2/26/2020 12:00:00 AM,312,6,261
China,Hebei,2/27/2020 12:00:00 AM,317,6,274
China,Hebei,2/28/2020 12:00:00 AM,318,6,277
China,Hebei,2/29/2020 12:00:00 AM,318,6,282
China,Hebei,3/1/2020 12:00:00 AM,318,6,294
China,Hebei,3/2/2020 12:00:00 AM,318,6,296
China,Hebei,3/3/2020 12:00:00 AM,318,6,300
China,Hebei,3/4/2020 12:00:00 AM,318,6,301
China,Hebei,3/5/2020 12:00:00 AM,318,6,304
China,Hebei,3/6/2020 12:00:00 AM,318,6,305
China,Hebei,3/7/2020 12:00:00 AM,318,6,307
China,Hebei,3/8/2020 12:00:00 AM,318,6,307
China,Hebei,3/9/2020 12:00:00 AM,318,6,307
China,Hebei,3/10/2020 12:00:00 AM,318,6,307
China,Hebei,3/11/2020 12:00:00 AM,318,6,307
China,Hebei,3/12/2020 12:00:00 AM,318,6,308
China,Hebei,3/13/2020 12:00:00 AM,318,6,310
China,Hebei,3/14/2020 12:00:00 AM,318,6,310
China,Hebei,3/15/2020 12:00:00 AM,318,6,310
China,Hebei,3/16/2020 12:00:00 AM,318,6,310
China,Hebei,3/17/2020 12:00:00 AM,318,6,310
China,Hebei,3/18/2020 12:00:00 AM,318,6,310
China,Heilongjiang,1/23/2020 12:00:00 AM,2,0,0
China,Heilongjiang,1/24/2020 12:00:00 AM,4,1,0
China,Heilongjiang,1/25/2020 12:00:00 AM,9,1,0
China,Heilongjiang,1/26/2020 12:00:00 AM,15,1,0
China,Heilongjiang,1/27/2020 12:00:00 AM,21,1,0
China,Heilongjiang,1/28/2020 12:00:00 AM,33,1,0
China,Heilongjiang,1/29/2020 12:00:00 AM,38,1,0
China,Heilongjiang,1/30/2020 12:00:00 AM,44,2,0
China,Heilongjiang,1/31/2020 12:00:00 AM,59,2,0
China,Heilongjiang,2/1/2020 12:00:00 AM,80,2,2
China,Heilongjiang,2/2/2020 12:00:00 AM,95,2,2
China,Heilongjiang,2/3/2020 12:00:00 AM,121,2,2
China,Heilongjiang,2/4/2020 12:00:00 AM,155,2,4
China,Heilongjiang,2/5/2020 12:00:00 AM,190,2,7
China,Heilongjiang,2/6/2020 12:00:00 AM,227,3,8
China,Heilongjiang,2/7/2020 12:00:00 AM,277,3,12
China,Heilongjiang,2/8/2020 12:00:00 AM,295,5,13
China,Heilongjiang,2/9/2020 12:00:00 AM,307,6,14
China,Heilongjiang,2/10/2020 12:00:00 AM,331,7,30
China,Heilongjiang,2/11/2020 12:00:00 AM,360,8,28
China,Heilongjiang,2/12/2020 12:00:00 AM,378,8,31
China,Heilongjiang,2/13/2020 12:00:00 AM,395,9,33
China,Heilongjiang,2/14/2020 12:00:00 AM,419,11,47
China,Heilongjiang,2/15/2020 12:00:00 AM,425,11,68
China,Heilongjiang,2/16/2020 12:00:00 AM,445,11,79
China,Heilongjiang,2/17/2020 12:00:00 AM,457,11,85
China,Heilongjiang,2/18/2020 12:00:00 AM,464,11,111
China,Heilongjiang,2/19/2020 12:00:00 AM,470,12,120
China,Heilongjiang,2/20/2020 12:00:00 AM,476,12,136
China,Heilongjiang,2/21/2020 12:00:00 AM,479,12,175
China,Heilongjiang,2/22/2020 12:00:00 AM,479,12,204
China,Heilongjiang,2/23/2020 12:00:00 AM,480,12,222
China,Heilongjiang,2/24/2020 12:00:00 AM,480,12,227
China,Heilongjiang,2/25/2020 12:00:00 AM,480,12,243
China,Heilongjiang,2/26/2020 12:00:00 AM,480,12,249
China,Heilongjiang,2/27/2020 12:00:00 AM,480,13,270
China,Heilongjiang,2/28/2020 12:00:00 AM,480,13,283
China,Heilongjiang,2/29/2020 12:00:00 AM,480,13,301
China,Heilongjiang,3/1/2020 12:00:00 AM,480,13,342
China,Heilongjiang,3/2/2020 12:00:00 AM,480,13,356
China,Heilongjiang,3/3/2020 12:00:00 AM,480,13,366
China,Heilongjiang,3/4/2020 12:00:00 AM,480,13,373
China,Heilongjiang,3/5/2020 12:00:00 AM,481,13,379
China,Heilongjiang,3/6/2020 12:00:00 AM,481,13,396
China,Heilongjiang,3/7/2020 12:00:00 AM,481,13,403
China,Heilongjiang,3/8/2020 12:00:00 AM,481,13,412
China,Heilongjiang,3/9/2020 12:00:00 AM,481,13,430
China,Heilongjiang,3/10/2020 12:00:00 AM,481,13,434
China,Heilongjiang,3/11/2020 12:00:00 AM,482,13,436
China,Heilongjiang,3/12/2020 12:00:00 AM,482,13,441
China,Heilongjiang,3/13/2020 12:00:00 AM,482,13,446
China,Heilongjiang,3/14/2020 12:00:00 AM,482,13,447
China,Heilongjiang,3/15/2020 12:00:00 AM,482,13,453
China,Heilongjiang,3/16/2020 12:00:00 AM,482,13,455
China,Heilongjiang,3/17/2020 12:00:00 AM,482,13,456
China,Heilongjiang,3/18/2020 12:00:00 AM,482,13,459
China,Henan,1/22/2020 12:00:00 AM,5,0,0
China,Henan,1/23/2020 12:00:00 AM,5,0,0
China,Henan,1/24/2020 12:00:00 AM,9,0,0
China,Henan,1/25/2020 12:00:00 AM,32,0,0
China,Henan,1/26/2020 12:00:00 AM,83,1,0
China,Henan,1/27/2020 12:00:00 AM,128,1,0
China,Henan,1/28/2020 12:00:00 AM,168,1,0
China,Henan,1/29/2020 12:00:00 AM,206,2,1
China,Henan,1/30/2020 12:00:00 AM,278,2,2
China,Henan,1/31/2020 12:00:00 AM,352,2,3
China,Henan,2/1/2020 12:00:00 AM,422,2,3
China,Henan,2/2/2020 12:00:00 AM,493,2,10
China,Henan,2/3/2020 12:00:00 AM,566,2,16
China,Henan,2/4/2020 12:00:00 AM,675,2,27
China,Henan,2/5/2020 12:00:00 AM,764,2,47
China,Henan,2/6/2020 12:00:00 AM,851,2,56
China,Henan,2/7/2020 12:00:00 AM,914,3,86
China,Henan,2/8/2020 12:00:00 AM,981,4,116
China,Henan,2/9/2020 12:00:00 AM,1033,6,153
China,Henan,2/10/2020 12:00:00 AM,1073,6,191
China,Henan,2/11/2020 12:00:00 AM,1105,7,218
China,Henan,2/12/2020 12:00:00 AM,1135,8,246
China,Henan,2/13/2020 12:00:00 AM,1169,10,296
China,Henan,2/14/2020 12:00:00 AM,1184,11,357
China,Henan,2/15/2020 12:00:00 AM,1212,13,391
China,Henan,2/16/2020 12:00:00 AM,1231,13,440
China,Henan,2/17/2020 12:00:00 AM,1246,16,509
China,Henan,2/18/2020 12:00:00 AM,1257,19,522
China,Henan,2/19/2020 12:00:00 AM,1262,19,573
China,Henan,2/20/2020 12:00:00 AM,1265,19,637
China,Henan,2/21/2020 12:00:00 AM,1267,19,736
China,Henan,2/22/2020 12:00:00 AM,1270,19,830
China,Henan,2/23/2020 12:00:00 AM,1271,19,868
China,Henan,2/24/2020 12:00:00 AM,1271,19,943
China,Henan,2/25/2020 12:00:00 AM,1271,19,1002
China,Henan,2/26/2020 12:00:00 AM,1271,19,1033
China,Henan,2/27/2020 12:00:00 AM,1272,20,1068
China,Henan,2/28/2020 12:00:00 AM,1272,20,1112
China,Henan,2/29/2020 12:00:00 AM,1272,21,1170
China,Henan,3/1/2020 12:00:00 AM,1272,22,1198
China,Henan,3/2/2020 12:00:00 AM,1272,22,1205
China,Henan,3/3/2020 12:00:00 AM,1272,22,1231
China,Henan,3/4/2020 12:00:00 AM,1272,22,1234
China,Henan,3/5/2020 12:00:00 AM,1272,22,1239
China,Henan,3/6/2020 12:00:00 AM,1272,22,1244
China,Henan,3/7/2020 12:00:00 AM,1272,22,1244
China,Henan,3/8/2020 12:00:00 AM,1272,22,1247
China,Henan,3/9/2020 12:00:00 AM,1272,22,1247
China,Henan,3/10/2020 12:00:00 AM,1272,22,1247
China,Henan,3/11/2020 12:00:00 AM,1273,22,1249
China,Henan,3/12/2020 12:00:00 AM,1273,22,1249
China,Henan,3/13/2020 12:00:00 AM,1273,22,1249
China,Henan,3/14/2020 12:00:00 AM,1273,22,1250
China,Henan,3/15/2020 12:00:00 AM,1273,22,1250
China,Henan,3/16/2020 12:00:00 AM,1273,22,1250
China,Henan,3/17/2020 12:00:00 AM,1273,22,1250
China,Henan,3/18/2020 12:00:00 AM,1273,22,1250
China,Hong Kong,1/23/2020 12:00:00 AM,2,0,0
China,Hong Kong,1/24/2020 12:00:00 AM,2,0,0
China,Hong Kong,1/25/2020 12:00:00 AM,5,0,0
China,Hong Kong,1/26/2020 12:00:00 AM,8,0,0
China,Hong Kong,1/27/2020 12:00:00 AM,8,0,0
China,Hong Kong,1/28/2020 12:00:00 AM,8,0,0
China,Hong Kong,1/29/2020 12:00:00 AM,10,0,0
China,Hong Kong,1/30/2020 12:00:00 AM,10,0,0
China,Hong Kong,1/31/2020 12:00:00 AM,12,0,0
China,Hong Kong,2/1/2020 12:00:00 AM,13,0,0
China,Hong Kong,2/2/2020 12:00:00 AM,15,0,0
China,Hong Kong,2/3/2020 12:00:00 AM,15,0,0
China,Hong Kong,2/4/2020 12:00:00 AM,17,1,0
China,Hong Kong,2/5/2020 12:00:00 AM,21,1,0
China,Hong Kong,2/6/2020 12:00:00 AM,24,1,0
China,Hong Kong,2/7/2020 12:00:00 AM,25,1,0
China,Hong Kong,2/8/2020 12:00:00 AM,26,1,0
China,Hong Kong,2/9/2020 12:00:00 AM,29,1,0
China,Hong Kong,2/10/2020 12:00:00 AM,38,1,0
China,Hong Kong,2/11/2020 12:00:00 AM,49,1,0
China,Hong Kong,2/12/2020 12:00:00 AM,50,1,1
China,Hong Kong,2/13/2020 12:00:00 AM,53,1,1
China,Hong Kong,2/14/2020 12:00:00 AM,56,1,1
China,Hong Kong,2/15/2020 12:00:00 AM,56,1,1
China,Hong Kong,2/16/2020 12:00:00 AM,57,1,2
China,Hong Kong,2/17/2020 12:00:00 AM,60,1,2
China,Hong Kong,2/18/2020 12:00:00 AM,62,1,2
China,Hong Kong,2/19/2020 12:00:00 AM,63,2,5
China,Hong Kong,2/20/2020 12:00:00 AM,68,2,6
China,Hong Kong,2/21/2020 12:00:00 AM,68,2,5
China,Hong Kong,2/22/2020 12:00:00 AM,69,2,6
China,Hong Kong,2/23/2020 12:00:00 AM,74,2,11
China,Hong Kong,2/24/2020 12:00:00 AM,79,2,19
China,Hong Kong,2/25/2020 12:00:00 AM,84,2,19
China,Hong Kong,2/26/2020 12:00:00 AM,91,2,24
China,Hong Kong,2/27/2020 12:00:00 AM,92,2,24
China,Hong Kong,2/28/2020 12:00:00 AM,94,2,30
China,Hong Kong,2/29/2020 12:00:00 AM,95,2,33
China,Hong Kong,3/1/2020 12:00:00 AM,96,2,36
China,Hong Kong,3/2/2020 12:00:00 AM,100,2,36
China,Hong Kong,3/3/2020 12:00:00 AM,100,2,37
China,Hong Kong,3/4/2020 12:00:00 AM,105,2,37
China,Hong Kong,3/5/2020 12:00:00 AM,105,2,43
China,Hong Kong,3/6/2020 12:00:00 AM,107,2,46
China,Hong Kong,3/7/2020 12:00:00 AM,108,2,51
China,Hong Kong,3/8/2020 12:00:00 AM,114,3,58
China,Hong Kong,3/9/2020 12:00:00 AM,115,3,59
China,Hong Kong,3/10/2020 12:00:00 AM,120,3,65
China,Hong Kong,3/11/2020 12:00:00 AM,126,3,65
China,Hong Kong,3/12/2020 12:00:00 AM,129,3,67
China,Hong Kong,3/13/2020 12:00:00 AM,134,4,77
China,Hong Kong,3/14/2020 12:00:00 AM,140,4,78
China,Hong Kong,3/15/2020 12:00:00 AM,145,4,81
China,Hong Kong,3/16/2020 12:00:00 AM,155,4,84
China,Hong Kong,3/17/2020 12:00:00 AM,162,4,88
China,Hong Kong,3/18/2020 12:00:00 AM,181,4,92
China,Hubei,1/22/2020 12:00:00 AM,444,17,28
China,Hubei,1/23/2020 12:00:00 AM,444,17,28
China,Hubei,1/24/2020 12:00:00 AM,549,24,31
China,Hubei,1/25/2020 12:00:00 AM,761,40,32
China,Hubei,1/26/2020 12:00:00 AM,1058,52,42
China,Hubei,1/27/2020 12:00:00 AM,1423,76,45
China,Hubei,1/28/2020 12:00:00 AM,3554,125,80
China,Hubei,1/29/2020 12:00:00 AM,3554,125,88
China,Hubei,1/30/2020 12:00:00 AM,4903,162,90
China,Hubei,1/31/2020 12:00:00 AM,5806,204,141
China,Hubei,2/1/2020 12:00:00 AM,7153,249,168
China,Hubei,2/2/2020 12:00:00 AM,11177,350,295
China,Hubei,2/3/2020 12:00:00 AM,13522,414,386
China,Hubei,2/4/2020 12:00:00 AM,16678,479,522
China,Hubei,2/5/2020 12:00:00 AM,19665,549,633
China,Hubei,2/6/2020 12:00:00 AM,22112,618,817
China,Hubei,2/7/2020 12:00:00 AM,24953,699,1115
China,Hubei,2/8/2020 12:00:00 AM,27100,780,1439
China,Hubei,2/9/2020 12:00:00 AM,29631,871,1795
China,Hubei,2/10/2020 12:00:00 AM,31728,974,2222
China,Hubei,2/11/2020 12:00:00 AM,33366,1068,2639
China,Hubei,2/12/2020 12:00:00 AM,33366,1068,2686
China,Hubei,2/13/2020 12:00:00 AM,48206,1310,3459
China,Hubei,2/14/2020 12:00:00 AM,54406,1457,4774
China,Hubei,2/15/2020 12:00:00 AM,56249,1596,5623
China,Hubei,2/16/2020 12:00:00 AM,58182,1696,6639
China,Hubei,2/17/2020 12:00:00 AM,59989,1789,7862
China,Hubei,2/18/2020 12:00:00 AM,61682,1921,9128
China,Hubei,2/19/2020 12:00:00 AM,62031,2029,10337
China,Hubei,2/20/2020 12:00:00 AM,62442,2144,11788
China,Hubei,2/21/2020 12:00:00 AM,62662,2144,11881
China,Hubei,2/22/2020 12:00:00 AM,64084,2346,15299
China,Hubei,2/23/2020 12:00:00 AM,64084,2346,15343
China,Hubei,2/24/2020 12:00:00 AM,64287,2495,16748
China,Hubei,2/25/2020 12:00:00 AM,64786,2563,18971
China,Hubei,2/26/2020 12:00:00 AM,65187,2615,20969
China,Hubei,2/27/2020 12:00:00 AM,65596,2641,23383
China,Hubei,2/28/2020 12:00:00 AM,65914,2682,26403
China,Hubei,2/29/2020 12:00:00 AM,66337,2727,28993
China,Hubei,3/1/2020 12:00:00 AM,66907,2761,31536
China,Hubei,3/2/2020 12:00:00 AM,67103,2803,33934
China,Hubei,3/3/2020 12:00:00 AM,67217,2835,36208
China,Hubei,3/4/2020 12:00:00 AM,67332,2871,38557
China,Hubei,3/5/2020 12:00:00 AM,67466,2902,40592
China,Hubei,3/6/2020 12:00:00 AM,67592,2931,42033
China,Hubei,3/7/2020 12:00:00 AM,67666,2959,43500
China,Hubei,3/8/2020 12:00:00 AM,67707,2986,45235
China,Hubei,3/9/2020 12:00:00 AM,67743,3008,46488
China,Hubei,3/10/2020 12:00:00 AM,67760,3024,47743
China,Hubei,3/11/2020 12:00:00 AM,67773,3046,49134
China,Hubei,3/12/2020 12:00:00 AM,67781,3056,50318
China,Hubei,3/13/2020 12:00:00 AM,67786,3062,51553
China,Hubei,3/14/2020 12:00:00 AM,67790,3075,52960
China,Hubei,3/15/2020 12:00:00 AM,67794,3085,54288
China,Hubei,3/16/2020 12:00:00 AM,67798,3099,55142
China,Hubei,3/17/2020 12:00:00 AM,67799,3111,56003
China,Hubei,3/18/2020 12:00:00 AM,67800,3122,56927
China,Hunan,1/22/2020 12:00:00 AM,4,0,0
